domain,left,right,left_total,right_total,left_share,right_share
hatecrime.osce.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
hawaiianlibertarian.blogspot.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
haymarketbooks.org,20.0,0.0,334894,260132,5.9720389138055625e-5,0.0
hbr.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
heartiste.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
heat.st,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
heatst.com,20.0,18.0,334894,260132,5.9720389138055625e-5,6.91956391370535e-5
heavy.com,1.0,3.0,334894,260132,2.986019456902781e-6,1.1532606522842249e-5
hedgeaccordingly.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
hellogiggles.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
hennessysview.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
henrymakow.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
heraldcourier.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
heraldnet.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
heraldsun.com.au,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
herasblog.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
heroesoftheusa.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
hewillnotdivide.us,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
heyxorje.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
highsierrashowerheads.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
hill.cm,4.0,1.0,334894,260132,1.1944077827611124e-5,3.84420217428075e-6
hindustantimes.com,1.0,4.0,334894,260132,2.986019456902781e-6,1.5376808697123e-5
hinterlandgazette.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
history.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
hivplusmag.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
hollywoodintoto.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
hollywoodlife.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
hollywoodreporter.com,5.0,1.0,334894,260132,1.4930097284513906e-5,3.84420217428075e-6
holytext.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
home.earthlink.net,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
homicides.suntimes.com,231.0,0.0,334894,260132,6.897704945445425e-4,0.0
hooksforheroes.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
hopenothateexposed.blogspot.co.uk,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
host.madison.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
hosted.ap.org,2.0,9.0,334894,260132,5.972038913805562e-6,3.459781956852675e-5
hotair.com,5.0,27.0,334894,260132,1.4930097284513906e-5,1.0379345870558025e-4
hotbeak.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
hotepnation.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
houseofrauk.bigcartel.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
houstonchronicle.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
howafrica.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
howappealing.abovethelaw.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
howlongtiltrumpsgone.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
hrc.im,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
hrlibrary.umn.edu,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
ht.ly,65.0,0.0,334894,260132,1.9409126469868078e-4,0.0
htl.li,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
huckmagazine.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
hudl.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
huff.to,103.0,4.0,334894,260132,3.075600040609865e-4,1.5376808697123e-5
huffingtonpost.ca,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
huffingtonpost.co.uk,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
huffingtonpost.com,501.0,74.0,334894,260132,0.0014959957479082934,2.844709608967755e-4
huffingtonpost.com.au,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
humanevents.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
humansarefree.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
humantraffickingsearch.net,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
humperbumper.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
hungryghostfoodandtravel.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
hunt4thetruth.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
hustleandgrynd.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
hwcdn.libsyn.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
hypebot.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
hypocrites.Vote,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
i-d.vice.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
i.dailymail.co.uk,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
i.imgtc.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
i.imgur.com,4.0,31.0,334894,260132,1.1944077827611124e-5,1.1917026740270324e-4
i.redd.it,0.0,8.0,334894,260132,0.0,3.0753617394246e-5
i2.cdn.cnn.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
iakn.us,0.0,15.0,334894,260132,0.0,5.7663032614211245e-5
ian56.blogspot.ch,0.0,6.0,334894,260132,0.0,2.3065213045684498e-5
iastra.net,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
ibb.co,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
ibld.net,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
ibtimes.co.uk,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ibtimes.com,29.0,8.0,334894,260132,8.659456425018066e-5,3.0753617394246e-5
ice.gov,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
icitizennews.net,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
icp.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
icwatch.wikileaks.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
idahostatesman.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
idavox.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
identitysafe.norton.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
idiotfreezone.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
idraintheswamp.com,0.0,6.0,334894,260132,0.0,2.3065213045684498e-5
ifilmfeatures.com,0.0,53.0,334894,260132,0.0,2.0374271523687973e-4
iflscience.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ift.tt,805.0,487.0,334894,260132,0.002403745662806739,0.0018721264588747251
ifunny.co,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
ifyouonlynews.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
iia1.wordpress.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
iicsa.org.uk,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
ijr.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
ilga.gov,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
illegalaliencrimereport.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
illegalnewsblog.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
illinoishomepage.net,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
illusionofsanity.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
ilovemyfreedom.org,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
images-cdn.9gag.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
images.newrepublic.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
imgur.com,1.0,39.0,334894,260132,2.986019456902781e-6,1.4992388479694924e-4
impactwaterllc.wordpress.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
impeachdonaldtrumpnow.org,76.0,0.0,334894,260132,2.2693747872461136e-4,0.0
impeachforpeace.org,14.0,0.0,334894,260132,4.180427239663894e-5,0.0
impeachthemotherfuckeralready.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
impeachtrump.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
impiousdigest.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
in-pizzagate.beforeitsnews.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
inc.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
incogman.net,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
ind.pn,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
independent.co.uk,152.0,36.0,334894,260132,4.538749574492227e-4,1.38391278274107e-4
independent.ie,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
independentsentinel.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
independentstream.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
indianexpress.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
indiatoday.intoday.in,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
indiegogo.com,9.0,0.0,334894,260132,2.687417511212503e-5,0.0
indiemusicspin.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
indierapblog.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
indivisibleastoria.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
indivisibleaustin.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
indivisibleguide.com,4.0,1.0,334894,260132,1.1944077827611124e-5,3.84420217428075e-6
IndivisibleGuide.com,9.0,0.0,334894,260132,2.687417511212503e-5,0.0
indivisibleidaho.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
indy.st,4.0,2.0,334894,260132,1.1944077827611124e-5,7.6884043485615e-6
indy100.com,3.0,1.0,334894,260132,8.958058370708343e-6,3.84420217428075e-6
indybay.org,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
indystar.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
informationliberation.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
inforum.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
infowars.com,5.0,328.0,334894,260132,1.4930097284513906e-5,0.001260898313164086
Infowars.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
infrakshun.wordpress.com,0.0,10.0,334894,260132,0.0,3.84420217428075e-5
inhabitat.com,2.0,1.0,334894,260132,5.972038913805562e-6,3.84420217428075e-6
inkletter.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
inquisitr.com,14.0,4.0,334894,260132,4.180427239663894e-5,1.5376808697123e-5
insideclimatenews.org,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
insidehighered.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
insidepoliticstoday.wordpress.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
insider-magazine.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
insider.foxnews.com,2.0,25.0,334894,260132,5.972038913805562e-6,9.610505435701874e-5
instagram.com,861.0,81.0,334894,260132,0.002570962752393295,3.113803761167407e-4
instructables.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
insurancenewsnet.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
intellectualfroglegs.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
intellihub.com,2.0,9.0,334894,260132,5.972038913805562e-6,3.459781956852675e-5
interaksyon.com,7.0,0.0,334894,260132,2.090213619831947e-5,0.0
interc.pt,63.0,0.0,334894,260132,1.8811922578487522e-4,0.0
inthesestreets.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
inthesetimes.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
inv.rs,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
inverse.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
investmentwatchblog.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
investors.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
investorshangout.com,0.0,44.0,334894,260132,0.0,1.69144895668353e-4
iotwreport.com,0.0,13.0,334894,260132,0.0,4.997462826564975e-5
ipetitions.com,0.0,7.0,334894,260132,0.0,2.690941521996525e-5
ireader.olivesoftware.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
irishtimes.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
is.4chan.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
is.gd,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
islamhouse.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
islamswomen.com,2.0,1.0,334894,260132,5.972038913805562e-6,3.84420217428075e-6
israelnewsonline.org,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
israelrising.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
israelunite.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
Israelunite.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
israelvideonetwork.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
issueone.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
issuu.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
it.m.wikipedia.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
it.slashdot.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
itaks.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
itccs.org,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
itch.io,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
itsgoingdown.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
Itsstillamerica.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
itsthebulletin.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
itun.es,17.0,1.0,334894,260132,5.076233076734728e-5,3.84420217428075e-6
itunes.apple.com,45.0,1.0,334894,260132,1.3437087556062514e-4,3.84420217428075e-6
itv.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
iza.ne.jp,0.0,6.0,334894,260132,0.0,2.3065213045684498e-5
j.mp,16.0,10.0,334894,260132,4.7776311310444496e-5,3.84420217428075e-5
jacksonville.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
jacobinmag.com,8.0,0.0,334894,260132,2.3888155655222248e-5,0.0
jagsreport.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
jainprecisiontools.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
jamendo.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
jar2.com,0.0,12.0,334894,260132,0.0,4.6130426091368996e-5
JAR2.Com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
jaredday.us,0.0,15.0,334894,260132,0.0,5.7663032614211245e-5
jaydafransen.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
jbhe.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
jennyhatch.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
jeranism.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
jerrywdavis.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
jesterscourt.cc,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
jewishcharleston.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
jewishvirtuallibrary.org,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
jewsnews.co.il,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
jezebel.com,5.0,1.0,334894,260132,1.4930097284513906e-5,3.84420217428075e-6
jiangweisen.deviantart.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
jihadwatch.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
jilljoanne.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
jimdukeperspective.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
job-profi.pl,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
joebentivegna.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
joedorishsports.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
joeforamerica.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
johnjamesford.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
johnnycirucci.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
johnpavlovitz.com,46.0,2.0,334894,260132,1.3735689501752794e-4,7.6884043485615e-6
jointron33.wordpress.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
jordanessentials.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
journalistenwatch.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
journeywitme.wixsite.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
jouz.es,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
jpmccarthypolitics.wordpress.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
jpmorrison.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
jrnl.ie,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
jsonline.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
juancole.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
judicialwatch.org,0.0,44.0,334894,260132,0.0,1.69144895668353e-4
jury-underway.beforeitsnews.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
justice.gov,4.0,2.0,334894,260132,1.1944077827611124e-5,7.6884043485615e-6
justicebuilding.blogspot.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
justicefordanielholtzclaw.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
JustJasmineBlog.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
justsecurity.org,7.0,0.0,334894,260132,2.090213619831947e-5,0.0
jwatch.us,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
ka-os.blogspot.co.uk,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
kafila.online,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
Kalif.Spike.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
kalw.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
karmicreaction.com,88.0,0.0,334894,260132,2.6276971220744476e-4,0.0
kboo.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
kcci.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kck.st,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
kcra.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
kcsg.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
kcts9.org,34.0,0.0,334894,260132,1.0152466153469456e-4,0.0
kdlt.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
kdvr.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kellythekitchenkop.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kesq.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
KettlePizza.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
ketv.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
keybase.io,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
kfdi.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
kfor.com,0.0,16.0,334894,260132,0.0,6.1507234788492e-5
kickstarter.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
kidsinthehouse.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kidzworld.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
Kidzworld.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
killercopscanada.wordpress.com,19.0,0.0,334894,260132,5.673436968115284e-5,0.0
kineticslive.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
king5.com,2.0,1.0,334894,260132,5.972038913805562e-6,3.84420217428075e-6
KING5.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
kingencyclopedia.stanford.edu,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
kingofmarble-shmatko.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
kiro.tv,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
kitoconnell.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
kjrh.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kleinezeitung.at,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
klou.tt,4.0,19.0,334894,260132,1.1944077827611124e-5,7.303984131133424e-5
klout.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
knightstemplarinternational.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
knowfreedomknowlove.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
knowledge.wharton.upenn.edu,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
knoxne.ws,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
koamtv.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
koat.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kokomoperspective.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
komonews.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
konbini.com,6.0,0.0,334894,260132,1.7916116741416687e-5,0.0
kontrolmag.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
koreajoongangdaily.joins.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
kpkevthepoet.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kptv.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kramola.info,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kristv.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ksl.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ksla.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
kstp.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
ktbs.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
ktla.com,2.0,1.0,334894,260132,5.972038913805562e-6,3.84420217428075e-6
ktvu.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
kuow.org,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
kurier.at,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
kvrr.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
kvue.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
kxan.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
lab.witness.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
labour25.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
laist.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
laprogressive.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
laresistanceshoppe.bigcartel.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
lastamericanvagabond.out.airtime.pro:8000,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
lastrealindians.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
lat.ms,12.0,0.0,334894,260132,3.5832233482833374e-5,0.0
latimes.com,34.0,48.0,334894,260132,1.0152466153469456e-4,1.8452170436547598e-4
latintimes.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
launchgood.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
law.cornell.edu,7.0,3.0,334894,260132,2.090213619831947e-5,1.1532606522842249e-5
laweekly.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
lawfareblog.com,19.0,0.0,334894,260132,5.673436968115284e-5,0.0
lawnews.tv,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
lawnewz.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
lawofficer.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
LCKing.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
lcspeicher.wordpress.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
lcsun.co,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
lds.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
LeanerSize.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
learnprogress.org,20.0,0.0,334894,260132,5.9720389138055625e-5,0.0
lecs-center.org,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
leejasper.blogspot.co.uk,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
leftliberal.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
leftofsinister.blogspot.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
legalinsurrection.com,1.0,9.0,334894,260132,2.986019456902781e-6,3.459781956852675e-5
legalshield.com,16.0,0.0,334894,260132,4.7776311310444496e-5,0.0
lemonde.fr,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
leoweekly.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
lerumba.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
lesvisible.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
LetsTalkRaeStyle.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
letter2congress.rallycongress.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
